I0611 18:54:43.852058 140080572294976 tpu_client.py:54] Starting the local TPU driver.
I0611 18:54:43.871945 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 18:54:43.872510 140080572294976 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Host Interpreter
I0611 18:54:43.872897 140080572294976 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 18:54:43.873142 140080572294976 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
setting ^expname=bsuite_id_-_catch-0
setting ^_ignored=['bsuite_id', 'catch/1']
I0611 18:54:48.443898 140080572294976 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 18:55:03.720571 140080572294976 terminal_logging.py:55] episode = 212 | episode_len = 9 | episode_return = -1.0000 | steps = 1908 | total_regret = 108.0000 | total_return = 104.0000
I0611 18:55:03.720571 140080572294976 terminal_logging.py:55] episode = 212 | episode_len = 9 | episode_return = -1.0000 | steps = 1908 | total_regret = 108.0000 | total_return = 104.0000
I0611 18:55:03.759622 140080572294976 terminal_logging.py:55] episode = 213 | episode_len = 9 | episode_return = 1.0000 | steps = 1917 | total_regret = 108.0000 | total_return = 105.0000
I0611 18:55:03.759622 140080572294976 terminal_logging.py:55] episode = 213 | episode_len = 9 | episode_return = 1.0000 | steps = 1917 | total_regret = 108.0000 | total_return = 105.0000
I0611 18:55:03.803380 140080572294976 terminal_logging.py:55] episode = 214 | episode_len = 9 | episode_return = 1.0000 | steps = 1926 | total_regret = 108.0000 | total_return = 106.0000
I0611 18:55:03.803380 140080572294976 terminal_logging.py:55] episode = 214 | episode_len = 9 | episode_return = 1.0000 | steps = 1926 | total_regret = 108.0000 | total_return = 106.0000
I0611 18:55:03.843162 140080572294976 terminal_logging.py:55] episode = 215 | episode_len = 9 | episode_return = 1.0000 | steps = 1935 | total_regret = 108.0000 | total_return = 107.0000
I0611 18:55:03.843162 140080572294976 terminal_logging.py:55] episode = 215 | episode_len = 9 | episode_return = 1.0000 | steps = 1935 | total_regret = 108.0000 | total_return = 107.0000
I0611 18:55:03.881757 140080572294976 terminal_logging.py:55] episode = 216 | episode_len = 9 | episode_return = 1.0000 | steps = 1944 | total_regret = 108.0000 | total_return = 108.0000
I0611 18:55:03.881757 140080572294976 terminal_logging.py:55] episode = 216 | episode_len = 9 | episode_return = 1.0000 | steps = 1944 | total_regret = 108.0000 | total_return = 108.0000
I0611 18:55:03.922325 140080572294976 terminal_logging.py:55] episode = 217 | episode_len = 9 | episode_return = 1.0000 | steps = 1953 | total_regret = 108.0000 | total_return = 109.0000
I0611 18:55:03.922325 140080572294976 terminal_logging.py:55] episode = 217 | episode_len = 9 | episode_return = 1.0000 | steps = 1953 | total_regret = 108.0000 | total_return = 109.0000
I0611 18:55:04.002162 140080572294976 terminal_logging.py:55] episode = 218 | episode_len = 9 | episode_return = 1.0000 | steps = 1962 | total_regret = 108.0000 | total_return = 110.0000
I0611 18:55:04.002162 140080572294976 terminal_logging.py:55] episode = 218 | episode_len = 9 | episode_return = 1.0000 | steps = 1962 | total_regret = 108.0000 | total_return = 110.0000
I0611 18:55:04.043320 140080572294976 terminal_logging.py:55] episode = 219 | episode_len = 9 | episode_return = -1.0000 | steps = 1971 | total_regret = 110.0000 | total_return = 109.0000
I0611 18:55:04.043320 140080572294976 terminal_logging.py:55] episode = 219 | episode_len = 9 | episode_return = -1.0000 | steps = 1971 | total_regret = 110.0000 | total_return = 109.0000
I0611 18:55:04.081380 140080572294976 terminal_logging.py:55] episode = 220 | episode_len = 9 | episode_return = -1.0000 | steps = 1980 | total_regret = 112.0000 | total_return = 108.0000
I0611 18:55:04.081380 140080572294976 terminal_logging.py:55] episode = 220 | episode_len = 9 | episode_return = -1.0000 | steps = 1980 | total_regret = 112.0000 | total_return = 108.0000
I0611 18:55:04.121892 140080572294976 terminal_logging.py:55] episode = 221 | episode_len = 9 | episode_return = 1.0000 | steps = 1989 | total_regret = 112.0000 | total_return = 109.0000
I0611 18:55:04.121892 140080572294976 terminal_logging.py:55] episode = 221 | episode_len = 9 | episode_return = 1.0000 | steps = 1989 | total_regret = 112.0000 | total_return = 109.0000
I0611 18:55:04.162372 140080572294976 terminal_logging.py:55] episode = 222 | episode_len = 9 | episode_return = 1.0000 | steps = 1998 | total_regret = 112.0000 | total_return = 110.0000
I0611 18:55:04.162372 140080572294976 terminal_logging.py:55] episode = 222 | episode_len = 9 | episode_return = 1.0000 | steps = 1998 | total_regret = 112.0000 | total_return = 110.0000
I0611 18:55:04.202814 140080572294976 terminal_logging.py:55] episode = 223 | episode_len = 9 | episode_return = 1.0000 | steps = 2007 | total_regret = 112.0000 | total_return = 111.0000
I0611 18:55:04.202814 140080572294976 terminal_logging.py:55] episode = 223 | episode_len = 9 | episode_return = 1.0000 | steps = 2007 | total_regret = 112.0000 | total_return = 111.0000
I0611 18:55:04.248015 140080572294976 terminal_logging.py:55] episode = 224 | episode_len = 9 | episode_return = 1.0000 | steps = 2016 | total_regret = 112.0000 | total_return = 112.0000
I0611 18:55:04.248015 140080572294976 terminal_logging.py:55] episode = 224 | episode_len = 9 | episode_return = 1.0000 | steps = 2016 | total_regret = 112.0000 | total_return = 112.0000
I0611 18:55:04.286113 140080572294976 terminal_logging.py:55] episode = 225 | episode_len = 9 | episode_return = 1.0000 | steps = 2025 | total_regret = 112.0000 | total_return = 113.0000
I0611 18:55:04.286113 140080572294976 terminal_logging.py:55] episode = 225 | episode_len = 9 | episode_return = 1.0000 | steps = 2025 | total_regret = 112.0000 | total_return = 113.0000
I0611 18:55:04.363832 140080572294976 terminal_logging.py:55] episode = 226 | episode_len = 9 | episode_return = 1.0000 | steps = 2034 | total_regret = 112.0000 | total_return = 114.0000
I0611 18:55:04.363832 140080572294976 terminal_logging.py:55] episode = 226 | episode_len = 9 | episode_return = 1.0000 | steps = 2034 | total_regret = 112.0000 | total_return = 114.0000
I0611 18:55:04.410120 140080572294976 terminal_logging.py:55] episode = 227 | episode_len = 9 | episode_return = 1.0000 | steps = 2043 | total_regret = 112.0000 | total_return = 115.0000
I0611 18:55:04.410120 140080572294976 terminal_logging.py:55] episode = 227 | episode_len = 9 | episode_return = 1.0000 | steps = 2043 | total_regret = 112.0000 | total_return = 115.0000
I0611 18:55:04.451730 140080572294976 terminal_logging.py:55] episode = 228 | episode_len = 9 | episode_return = -1.0000 | steps = 2052 | total_regret = 114.0000 | total_return = 114.0000
I0611 18:55:04.451730 140080572294976 terminal_logging.py:55] episode = 228 | episode_len = 9 | episode_return = -1.0000 | steps = 2052 | total_regret = 114.0000 | total_return = 114.0000
I0611 18:55:04.514172 140080572294976 terminal_logging.py:55] episode = 229 | episode_len = 9 | episode_return = 1.0000 | steps = 2061 | total_regret = 114.0000 | total_return = 115.0000
I0611 18:55:04.514172 140080572294976 terminal_logging.py:55] episode = 229 | episode_len = 9 | episode_return = 1.0000 | steps = 2061 | total_regret = 114.0000 | total_return = 115.0000
I0611 18:55:04.554211 140080572294976 terminal_logging.py:55] episode = 230 | episode_len = 9 | episode_return = 1.0000 | steps = 2070 | total_regret = 114.0000 | total_return = 116.0000
I0611 18:55:04.554211 140080572294976 terminal_logging.py:55] episode = 230 | episode_len = 9 | episode_return = 1.0000 | steps = 2070 | total_regret = 114.0000 | total_return = 116.0000
I0611 18:55:04.594607 140080572294976 terminal_logging.py:55] episode = 231 | episode_len = 9 | episode_return = 1.0000 | steps = 2079 | total_regret = 114.0000 | total_return = 117.0000
I0611 18:55:04.594607 140080572294976 terminal_logging.py:55] episode = 231 | episode_len = 9 | episode_return = 1.0000 | steps = 2079 | total_regret = 114.0000 | total_return = 117.0000
I0611 18:55:04.633620 140080572294976 terminal_logging.py:55] episode = 232 | episode_len = 9 | episode_return = 1.0000 | steps = 2088 | total_regret = 114.0000 | total_return = 118.0000
I0611 18:55:04.633620 140080572294976 terminal_logging.py:55] episode = 232 | episode_len = 9 | episode_return = 1.0000 | steps = 2088 | total_regret = 114.0000 | total_return = 118.0000
I0611 18:55:04.672002 140080572294976 terminal_logging.py:55] episode = 233 | episode_len = 9 | episode_return = 1.0000 | steps = 2097 | total_regret = 114.0000 | total_return = 119.0000
I0611 18:55:04.672002 140080572294976 terminal_logging.py:55] episode = 233 | episode_len = 9 | episode_return = 1.0000 | steps = 2097 | total_regret = 114.0000 | total_return = 119.0000
I0611 18:55:04.719307 140080572294976 terminal_logging.py:55] episode = 234 | episode_len = 9 | episode_return = 1.0000 | steps = 2106 | total_regret = 114.0000 | total_return = 120.0000
I0611 18:55:04.719307 140080572294976 terminal_logging.py:55] episode = 234 | episode_len = 9 | episode_return = 1.0000 | steps = 2106 | total_regret = 114.0000 | total_return = 120.0000
I0611 18:55:04.758799 140080572294976 terminal_logging.py:55] episode = 235 | episode_len = 9 | episode_return = 1.0000 | steps = 2115 | total_regret = 114.0000 | total_return = 121.0000
I0611 18:55:04.758799 140080572294976 terminal_logging.py:55] episode = 235 | episode_len = 9 | episode_return = 1.0000 | steps = 2115 | total_regret = 114.0000 | total_return = 121.0000
I0611 18:55:04.798683 140080572294976 terminal_logging.py:55] episode = 236 | episode_len = 9 | episode_return = 1.0000 | steps = 2124 | total_regret = 114.0000 | total_return = 122.0000
I0611 18:55:04.798683 140080572294976 terminal_logging.py:55] episode = 236 | episode_len = 9 | episode_return = 1.0000 | steps = 2124 | total_regret = 114.0000 | total_return = 122.0000
I0611 18:55:04.836475 140080572294976 terminal_logging.py:55] episode = 237 | episode_len = 9 | episode_return = 1.0000 | steps = 2133 | total_regret = 114.0000 | total_return = 123.0000
I0611 18:55:04.836475 140080572294976 terminal_logging.py:55] episode = 237 | episode_len = 9 | episode_return = 1.0000 | steps = 2133 | total_regret = 114.0000 | total_return = 123.0000
I0611 18:55:04.877321 140080572294976 terminal_logging.py:55] episode = 238 | episode_len = 9 | episode_return = 1.0000 | steps = 2142 | total_regret = 114.0000 | total_return = 124.0000
I0611 18:55:04.877321 140080572294976 terminal_logging.py:55] episode = 238 | episode_len = 9 | episode_return = 1.0000 | steps = 2142 | total_regret = 114.0000 | total_return = 124.0000
I0611 18:55:04.918591 140080572294976 terminal_logging.py:55] episode = 239 | episode_len = 9 | episode_return = 1.0000 | steps = 2151 | total_regret = 114.0000 | total_return = 125.0000
I0611 18:55:04.918591 140080572294976 terminal_logging.py:55] episode = 239 | episode_len = 9 | episode_return = 1.0000 | steps = 2151 | total_regret = 114.0000 | total_return = 125.0000
I0611 18:55:04.961924 140080572294976 terminal_logging.py:55] episode = 240 | episode_len = 9 | episode_return = 1.0000 | steps = 2160 | total_regret = 114.0000 | total_return = 126.0000
I0611 18:55:04.961924 140080572294976 terminal_logging.py:55] episode = 240 | episode_len = 9 | episode_return = 1.0000 | steps = 2160 | total_regret = 114.0000 | total_return = 126.0000
I0611 18:55:05.029954 140080572294976 terminal_logging.py:55] episode = 241 | episode_len = 9 | episode_return = 1.0000 | steps = 2169 | total_regret = 114.0000 | total_return = 127.0000
I0611 18:55:05.029954 140080572294976 terminal_logging.py:55] episode = 241 | episode_len = 9 | episode_return = 1.0000 | steps = 2169 | total_regret = 114.0000 | total_return = 127.0000
I0611 18:55:05.069434 140080572294976 terminal_logging.py:55] episode = 242 | episode_len = 9 | episode_return = 1.0000 | steps = 2178 | total_regret = 114.0000 | total_return = 128.0000
I0611 18:55:05.069434 140080572294976 terminal_logging.py:55] episode = 242 | episode_len = 9 | episode_return = 1.0000 | steps = 2178 | total_regret = 114.0000 | total_return = 128.0000
I0611 18:55:05.110976 140080572294976 terminal_logging.py:55] episode = 243 | episode_len = 9 | episode_return = 1.0000 | steps = 2187 | total_regret = 114.0000 | total_return = 129.0000
I0611 18:55:05.110976 140080572294976 terminal_logging.py:55] episode = 243 | episode_len = 9 | episode_return = 1.0000 | steps = 2187 | total_regret = 114.0000 | total_return = 129.0000
I0611 18:55:05.151727 140080572294976 terminal_logging.py:55] episode = 244 | episode_len = 9 | episode_return = 1.0000 | steps = 2196 | total_regret = 114.0000 | total_return = 130.0000
I0611 18:55:05.151727 140080572294976 terminal_logging.py:55] episode = 244 | episode_len = 9 | episode_return = 1.0000 | steps = 2196 | total_regret = 114.0000 | total_return = 130.0000
I0611 18:55:05.191611 140080572294976 terminal_logging.py:55] episode = 245 | episode_len = 9 | episode_return = -1.0000 | steps = 2205 | total_regret = 116.0000 | total_return = 129.0000
I0611 18:55:05.191611 140080572294976 terminal_logging.py:55] episode = 245 | episode_len = 9 | episode_return = -1.0000 | steps = 2205 | total_regret = 116.0000 | total_return = 129.0000
I0611 18:55:05.234179 140080572294976 terminal_logging.py:55] episode = 246 | episode_len = 9 | episode_return = 1.0000 | steps = 2214 | total_regret = 116.0000 | total_return = 130.0000
I0611 18:55:05.234179 140080572294976 terminal_logging.py:55] episode = 246 | episode_len = 9 | episode_return = 1.0000 | steps = 2214 | total_regret = 116.0000 | total_return = 130.0000
I0611 18:55:05.272397 140080572294976 terminal_logging.py:55] episode = 247 | episode_len = 9 | episode_return = 1.0000 | steps = 2223 | total_regret = 116.0000 | total_return = 131.0000
I0611 18:55:05.272397 140080572294976 terminal_logging.py:55] episode = 247 | episode_len = 9 | episode_return = 1.0000 | steps = 2223 | total_regret = 116.0000 | total_return = 131.0000
I0611 18:55:05.311031 140080572294976 terminal_logging.py:55] episode = 248 | episode_len = 9 | episode_return = 1.0000 | steps = 2232 | total_regret = 116.0000 | total_return = 132.0000
I0611 18:55:05.311031 140080572294976 terminal_logging.py:55] episode = 248 | episode_len = 9 | episode_return = 1.0000 | steps = 2232 | total_regret = 116.0000 | total_return = 132.0000
I0611 18:55:05.349028 140080572294976 terminal_logging.py:55] episode = 249 | episode_len = 9 | episode_return = 1.0000 | steps = 2241 | total_regret = 116.0000 | total_return = 133.0000
I0611 18:55:05.349028 140080572294976 terminal_logging.py:55] episode = 249 | episode_len = 9 | episode_return = 1.0000 | steps = 2241 | total_regret = 116.0000 | total_return = 133.0000
I0611 18:55:05.392689 140080572294976 terminal_logging.py:55] episode = 250 | episode_len = 9 | episode_return = 1.0000 | steps = 2250 | total_regret = 116.0000 | total_return = 134.0000
I0611 18:55:05.392689 140080572294976 terminal_logging.py:55] episode = 250 | episode_len = 9 | episode_return = 1.0000 | steps = 2250 | total_regret = 116.0000 | total_return = 134.0000
I0611 18:55:05.445831 140080572294976 terminal_logging.py:55] episode = 251 | episode_len = 9 | episode_return = 1.0000 | steps = 2259 | total_regret = 116.0000 | total_return = 135.0000
I0611 18:55:05.445831 140080572294976 terminal_logging.py:55] episode = 251 | episode_len = 9 | episode_return = 1.0000 | steps = 2259 | total_regret = 116.0000 | total_return = 135.0000
I0611 18:55:05.496410 140080572294976 terminal_logging.py:55] episode = 252 | episode_len = 9 | episode_return = 1.0000 | steps = 2268 | total_regret = 116.0000 | total_return = 136.0000
I0611 18:55:05.496410 140080572294976 terminal_logging.py:55] episode = 252 | episode_len = 9 | episode_return = 1.0000 | steps = 2268 | total_regret = 116.0000 | total_return = 136.0000
I0611 18:55:05.562061 140080572294976 terminal_logging.py:55] episode = 253 | episode_len = 9 | episode_return = 1.0000 | steps = 2277 | total_regret = 116.0000 | total_return = 137.0000
I0611 18:55:05.562061 140080572294976 terminal_logging.py:55] episode = 253 | episode_len = 9 | episode_return = 1.0000 | steps = 2277 | total_regret = 116.0000 | total_return = 137.0000
I0611 18:55:05.604635 140080572294976 terminal_logging.py:55] episode = 254 | episode_len = 9 | episode_return = 1.0000 | steps = 2286 | total_regret = 116.0000 | total_return = 138.0000
I0611 18:55:05.604635 140080572294976 terminal_logging.py:55] episode = 254 | episode_len = 9 | episode_return = 1.0000 | steps = 2286 | total_regret = 116.0000 | total_return = 138.0000
I0611 18:55:05.644222 140080572294976 terminal_logging.py:55] episode = 255 | episode_len = 9 | episode_return = -1.0000 | steps = 2295 | total_regret = 118.0000 | total_return = 137.0000
I0611 18:55:05.644222 140080572294976 terminal_logging.py:55] episode = 255 | episode_len = 9 | episode_return = -1.0000 | steps = 2295 | total_regret = 118.0000 | total_return = 137.0000
I0611 18:55:05.680958 140080572294976 terminal_logging.py:55] episode = 256 | episode_len = 9 | episode_return = 1.0000 | steps = 2304 | total_regret = 118.0000 | total_return = 138.0000
