setting ^dummy=dummy
setting ^_ignored=[]
I0611 12:35:04.855336 139897657034560 tpu_client.py:54] Starting the local TPU driver.
I0611 12:35:04.862223 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu_driver': Not found: Unable to find driver in registry given worker: local://
I0611 12:35:04.862595 139897657034560 xla_bridge.py:212] Unable to initialize backend 'gpu': Not found: Could not find registered platform with name: "cuda". Available platform names are: Interpreter Host
I0611 12:35:04.866255 139897657034560 xla_bridge.py:212] Unable to initialize backend 'tpu': Invalid argument: TpuPlatform is not available.
W0611 12:35:04.866482 139897657034560 xla_bridge.py:215] No GPU/TPU found, falling back to CPU. (Set TF_CPP_MIN_LOG_LEVEL=0 and rerun for more info.)
I0611 12:35:07.143729 139897657034560 terminal_logging.py:55] episode = 1 | episode_len = 9 | episode_return = -1.0000 | steps = 9 | total_regret = 2.0000 | total_return = -1.0000
I0611 12:36:30.910787 139897657034560 terminal_logging.py:55] episode = 2237 | episode_len = 9 | episode_return = 1.0000 | steps = 20133 | total_regret = 332.0000 | total_return = 1905.0000
I0611 12:36:30.945649 139897657034560 terminal_logging.py:55] episode = 2238 | episode_len = 9 | episode_return = 1.0000 | steps = 20142 | total_regret = 332.0000 | total_return = 1906.0000
I0611 12:36:30.945649 139897657034560 terminal_logging.py:55] episode = 2238 | episode_len = 9 | episode_return = 1.0000 | steps = 20142 | total_regret = 332.0000 | total_return = 1906.0000
I0611 12:36:30.980766 139897657034560 terminal_logging.py:55] episode = 2239 | episode_len = 9 | episode_return = 1.0000 | steps = 20151 | total_regret = 332.0000 | total_return = 1907.0000
I0611 12:36:30.980766 139897657034560 terminal_logging.py:55] episode = 2239 | episode_len = 9 | episode_return = 1.0000 | steps = 20151 | total_regret = 332.0000 | total_return = 1907.0000
I0611 12:36:31.015002 139897657034560 terminal_logging.py:55] episode = 2240 | episode_len = 9 | episode_return = 1.0000 | steps = 20160 | total_regret = 332.0000 | total_return = 1908.0000
I0611 12:36:31.015002 139897657034560 terminal_logging.py:55] episode = 2240 | episode_len = 9 | episode_return = 1.0000 | steps = 20160 | total_regret = 332.0000 | total_return = 1908.0000
I0611 12:36:31.074333 139897657034560 terminal_logging.py:55] episode = 2241 | episode_len = 9 | episode_return = 1.0000 | steps = 20169 | total_regret = 332.0000 | total_return = 1909.0000
I0611 12:36:31.074333 139897657034560 terminal_logging.py:55] episode = 2241 | episode_len = 9 | episode_return = 1.0000 | steps = 20169 | total_regret = 332.0000 | total_return = 1909.0000
I0611 12:36:31.112400 139897657034560 terminal_logging.py:55] episode = 2242 | episode_len = 9 | episode_return = -1.0000 | steps = 20178 | total_regret = 334.0000 | total_return = 1908.0000
I0611 12:36:31.112400 139897657034560 terminal_logging.py:55] episode = 2242 | episode_len = 9 | episode_return = -1.0000 | steps = 20178 | total_regret = 334.0000 | total_return = 1908.0000
I0611 12:36:31.201607 139897657034560 terminal_logging.py:55] episode = 2243 | episode_len = 9 | episode_return = 1.0000 | steps = 20187 | total_regret = 334.0000 | total_return = 1909.0000
I0611 12:36:31.201607 139897657034560 terminal_logging.py:55] episode = 2243 | episode_len = 9 | episode_return = 1.0000 | steps = 20187 | total_regret = 334.0000 | total_return = 1909.0000
I0611 12:36:31.241597 139897657034560 terminal_logging.py:55] episode = 2244 | episode_len = 9 | episode_return = 1.0000 | steps = 20196 | total_regret = 334.0000 | total_return = 1910.0000
I0611 12:36:31.241597 139897657034560 terminal_logging.py:55] episode = 2244 | episode_len = 9 | episode_return = 1.0000 | steps = 20196 | total_regret = 334.0000 | total_return = 1910.0000
I0611 12:36:31.274972 139897657034560 terminal_logging.py:55] episode = 2245 | episode_len = 9 | episode_return = 1.0000 | steps = 20205 | total_regret = 334.0000 | total_return = 1911.0000
I0611 12:36:31.274972 139897657034560 terminal_logging.py:55] episode = 2245 | episode_len = 9 | episode_return = 1.0000 | steps = 20205 | total_regret = 334.0000 | total_return = 1911.0000
I0611 12:36:31.310284 139897657034560 terminal_logging.py:55] episode = 2246 | episode_len = 9 | episode_return = 1.0000 | steps = 20214 | total_regret = 334.0000 | total_return = 1912.0000
I0611 12:36:31.310284 139897657034560 terminal_logging.py:55] episode = 2246 | episode_len = 9 | episode_return = 1.0000 | steps = 20214 | total_regret = 334.0000 | total_return = 1912.0000
I0611 12:36:31.352285 139897657034560 terminal_logging.py:55] episode = 2247 | episode_len = 9 | episode_return = 1.0000 | steps = 20223 | total_regret = 334.0000 | total_return = 1913.0000
I0611 12:36:31.352285 139897657034560 terminal_logging.py:55] episode = 2247 | episode_len = 9 | episode_return = 1.0000 | steps = 20223 | total_regret = 334.0000 | total_return = 1913.0000
I0611 12:36:31.390437 139897657034560 terminal_logging.py:55] episode = 2248 | episode_len = 9 | episode_return = 1.0000 | steps = 20232 | total_regret = 334.0000 | total_return = 1914.0000
I0611 12:36:31.390437 139897657034560 terminal_logging.py:55] episode = 2248 | episode_len = 9 | episode_return = 1.0000 | steps = 20232 | total_regret = 334.0000 | total_return = 1914.0000
I0611 12:36:31.431349 139897657034560 terminal_logging.py:55] episode = 2249 | episode_len = 9 | episode_return = 1.0000 | steps = 20241 | total_regret = 334.0000 | total_return = 1915.0000
I0611 12:36:31.431349 139897657034560 terminal_logging.py:55] episode = 2249 | episode_len = 9 | episode_return = 1.0000 | steps = 20241 | total_regret = 334.0000 | total_return = 1915.0000
I0611 12:36:31.466027 139897657034560 terminal_logging.py:55] episode = 2250 | episode_len = 9 | episode_return = 1.0000 | steps = 20250 | total_regret = 334.0000 | total_return = 1916.0000
I0611 12:36:31.466027 139897657034560 terminal_logging.py:55] episode = 2250 | episode_len = 9 | episode_return = 1.0000 | steps = 20250 | total_regret = 334.0000 | total_return = 1916.0000
I0611 12:36:31.503783 139897657034560 terminal_logging.py:55] episode = 2251 | episode_len = 9 | episode_return = -1.0000 | steps = 20259 | total_regret = 336.0000 | total_return = 1915.0000
I0611 12:36:31.503783 139897657034560 terminal_logging.py:55] episode = 2251 | episode_len = 9 | episode_return = -1.0000 | steps = 20259 | total_regret = 336.0000 | total_return = 1915.0000
I0611 12:36:31.546622 139897657034560 terminal_logging.py:55] episode = 2252 | episode_len = 9 | episode_return = 1.0000 | steps = 20268 | total_regret = 336.0000 | total_return = 1916.0000
I0611 12:36:31.546622 139897657034560 terminal_logging.py:55] episode = 2252 | episode_len = 9 | episode_return = 1.0000 | steps = 20268 | total_regret = 336.0000 | total_return = 1916.0000
I0611 12:36:31.604735 139897657034560 terminal_logging.py:55] episode = 2253 | episode_len = 9 | episode_return = 1.0000 | steps = 20277 | total_regret = 336.0000 | total_return = 1917.0000
I0611 12:36:31.604735 139897657034560 terminal_logging.py:55] episode = 2253 | episode_len = 9 | episode_return = 1.0000 | steps = 20277 | total_regret = 336.0000 | total_return = 1917.0000
I0611 12:36:31.639801 139897657034560 terminal_logging.py:55] episode = 2254 | episode_len = 9 | episode_return = 1.0000 | steps = 20286 | total_regret = 336.0000 | total_return = 1918.0000
I0611 12:36:31.639801 139897657034560 terminal_logging.py:55] episode = 2254 | episode_len = 9 | episode_return = 1.0000 | steps = 20286 | total_regret = 336.0000 | total_return = 1918.0000
I0611 12:36:31.673147 139897657034560 terminal_logging.py:55] episode = 2255 | episode_len = 9 | episode_return = 1.0000 | steps = 20295 | total_regret = 336.0000 | total_return = 1919.0000
I0611 12:36:31.673147 139897657034560 terminal_logging.py:55] episode = 2255 | episode_len = 9 | episode_return = 1.0000 | steps = 20295 | total_regret = 336.0000 | total_return = 1919.0000
I0611 12:36:31.710610 139897657034560 terminal_logging.py:55] episode = 2256 | episode_len = 9 | episode_return = 1.0000 | steps = 20304 | total_regret = 336.0000 | total_return = 1920.0000
I0611 12:36:31.710610 139897657034560 terminal_logging.py:55] episode = 2256 | episode_len = 9 | episode_return = 1.0000 | steps = 20304 | total_regret = 336.0000 | total_return = 1920.0000
I0611 12:36:31.748859 139897657034560 terminal_logging.py:55] episode = 2257 | episode_len = 9 | episode_return = -1.0000 | steps = 20313 | total_regret = 338.0000 | total_return = 1919.0000
I0611 12:36:31.748859 139897657034560 terminal_logging.py:55] episode = 2257 | episode_len = 9 | episode_return = -1.0000 | steps = 20313 | total_regret = 338.0000 | total_return = 1919.0000
I0611 12:36:31.796667 139897657034560 terminal_logging.py:55] episode = 2258 | episode_len = 9 | episode_return = 1.0000 | steps = 20322 | total_regret = 338.0000 | total_return = 1920.0000
I0611 12:36:31.796667 139897657034560 terminal_logging.py:55] episode = 2258 | episode_len = 9 | episode_return = 1.0000 | steps = 20322 | total_regret = 338.0000 | total_return = 1920.0000
I0611 12:36:31.848493 139897657034560 terminal_logging.py:55] episode = 2259 | episode_len = 9 | episode_return = 1.0000 | steps = 20331 | total_regret = 338.0000 | total_return = 1921.0000
I0611 12:36:31.848493 139897657034560 terminal_logging.py:55] episode = 2259 | episode_len = 9 | episode_return = 1.0000 | steps = 20331 | total_regret = 338.0000 | total_return = 1921.0000
I0611 12:36:31.922155 139897657034560 terminal_logging.py:55] episode = 2260 | episode_len = 9 | episode_return = 1.0000 | steps = 20340 | total_regret = 338.0000 | total_return = 1922.0000
I0611 12:36:31.922155 139897657034560 terminal_logging.py:55] episode = 2260 | episode_len = 9 | episode_return = 1.0000 | steps = 20340 | total_regret = 338.0000 | total_return = 1922.0000
I0611 12:36:31.977061 139897657034560 terminal_logging.py:55] episode = 2261 | episode_len = 9 | episode_return = 1.0000 | steps = 20349 | total_regret = 338.0000 | total_return = 1923.0000
I0611 12:36:31.977061 139897657034560 terminal_logging.py:55] episode = 2261 | episode_len = 9 | episode_return = 1.0000 | steps = 20349 | total_regret = 338.0000 | total_return = 1923.0000
I0611 12:36:32.031910 139897657034560 terminal_logging.py:55] episode = 2262 | episode_len = 9 | episode_return = 1.0000 | steps = 20358 | total_regret = 338.0000 | total_return = 1924.0000
I0611 12:36:32.031910 139897657034560 terminal_logging.py:55] episode = 2262 | episode_len = 9 | episode_return = 1.0000 | steps = 20358 | total_regret = 338.0000 | total_return = 1924.0000
I0611 12:36:32.114244 139897657034560 terminal_logging.py:55] episode = 2263 | episode_len = 9 | episode_return = -1.0000 | steps = 20367 | total_regret = 340.0000 | total_return = 1923.0000
I0611 12:36:32.114244 139897657034560 terminal_logging.py:55] episode = 2263 | episode_len = 9 | episode_return = -1.0000 | steps = 20367 | total_regret = 340.0000 | total_return = 1923.0000
I0611 12:36:32.184504 139897657034560 terminal_logging.py:55] episode = 2264 | episode_len = 9 | episode_return = 1.0000 | steps = 20376 | total_regret = 340.0000 | total_return = 1924.0000
I0611 12:36:32.184504 139897657034560 terminal_logging.py:55] episode = 2264 | episode_len = 9 | episode_return = 1.0000 | steps = 20376 | total_regret = 340.0000 | total_return = 1924.0000
I0611 12:36:32.221673 139897657034560 terminal_logging.py:55] episode = 2265 | episode_len = 9 | episode_return = 1.0000 | steps = 20385 | total_regret = 340.0000 | total_return = 1925.0000
I0611 12:36:32.221673 139897657034560 terminal_logging.py:55] episode = 2265 | episode_len = 9 | episode_return = 1.0000 | steps = 20385 | total_regret = 340.0000 | total_return = 1925.0000
I0611 12:36:32.257220 139897657034560 terminal_logging.py:55] episode = 2266 | episode_len = 9 | episode_return = 1.0000 | steps = 20394 | total_regret = 340.0000 | total_return = 1926.0000
I0611 12:36:32.257220 139897657034560 terminal_logging.py:55] episode = 2266 | episode_len = 9 | episode_return = 1.0000 | steps = 20394 | total_regret = 340.0000 | total_return = 1926.0000
I0611 12:36:32.290659 139897657034560 terminal_logging.py:55] episode = 2267 | episode_len = 9 | episode_return = 1.0000 | steps = 20403 | total_regret = 340.0000 | total_return = 1927.0000
I0611 12:36:32.290659 139897657034560 terminal_logging.py:55] episode = 2267 | episode_len = 9 | episode_return = 1.0000 | steps = 20403 | total_regret = 340.0000 | total_return = 1927.0000
I0611 12:36:32.324982 139897657034560 terminal_logging.py:55] episode = 2268 | episode_len = 9 | episode_return = 1.0000 | steps = 20412 | total_regret = 340.0000 | total_return = 1928.0000
I0611 12:36:32.324982 139897657034560 terminal_logging.py:55] episode = 2268 | episode_len = 9 | episode_return = 1.0000 | steps = 20412 | total_regret = 340.0000 | total_return = 1928.0000
I0611 12:36:32.359481 139897657034560 terminal_logging.py:55] episode = 2269 | episode_len = 9 | episode_return = 1.0000 | steps = 20421 | total_regret = 340.0000 | total_return = 1929.0000
I0611 12:36:32.359481 139897657034560 terminal_logging.py:55] episode = 2269 | episode_len = 9 | episode_return = 1.0000 | steps = 20421 | total_regret = 340.0000 | total_return = 1929.0000
I0611 12:36:32.393582 139897657034560 terminal_logging.py:55] episode = 2270 | episode_len = 9 | episode_return = 1.0000 | steps = 20430 | total_regret = 340.0000 | total_return = 1930.0000
I0611 12:36:32.393582 139897657034560 terminal_logging.py:55] episode = 2270 | episode_len = 9 | episode_return = 1.0000 | steps = 20430 | total_regret = 340.0000 | total_return = 1930.0000
I0611 12:36:32.428717 139897657034560 terminal_logging.py:55] episode = 2271 | episode_len = 9 | episode_return = 1.0000 | steps = 20439 | total_regret = 340.0000 | total_return = 1931.0000
I0611 12:36:32.428717 139897657034560 terminal_logging.py:55] episode = 2271 | episode_len = 9 | episode_return = 1.0000 | steps = 20439 | total_regret = 340.0000 | total_return = 1931.0000
I0611 12:36:32.467022 139897657034560 terminal_logging.py:55] episode = 2272 | episode_len = 9 | episode_return = 1.0000 | steps = 20448 | total_regret = 340.0000 | total_return = 1932.0000
I0611 12:36:32.467022 139897657034560 terminal_logging.py:55] episode = 2272 | episode_len = 9 | episode_return = 1.0000 | steps = 20448 | total_regret = 340.0000 | total_return = 1932.0000
I0611 12:36:32.501842 139897657034560 terminal_logging.py:55] episode = 2273 | episode_len = 9 | episode_return = 1.0000 | steps = 20457 | total_regret = 340.0000 | total_return = 1933.0000
I0611 12:36:32.501842 139897657034560 terminal_logging.py:55] episode = 2273 | episode_len = 9 | episode_return = 1.0000 | steps = 20457 | total_regret = 340.0000 | total_return = 1933.0000
I0611 12:36:32.536608 139897657034560 terminal_logging.py:55] episode = 2274 | episode_len = 9 | episode_return = 1.0000 | steps = 20466 | total_regret = 340.0000 | total_return = 1934.0000
I0611 12:36:32.536608 139897657034560 terminal_logging.py:55] episode = 2274 | episode_len = 9 | episode_return = 1.0000 | steps = 20466 | total_regret = 340.0000 | total_return = 1934.0000
I0611 12:36:32.572386 139897657034560 terminal_logging.py:55] episode = 2275 | episode_len = 9 | episode_return = 1.0000 | steps = 20475 | total_regret = 340.0000 | total_return = 1935.0000
I0611 12:36:32.572386 139897657034560 terminal_logging.py:55] episode = 2275 | episode_len = 9 | episode_return = 1.0000 | steps = 20475 | total_regret = 340.0000 | total_return = 1935.0000
I0611 12:36:32.608329 139897657034560 terminal_logging.py:55] episode = 2276 | episode_len = 9 | episode_return = 1.0000 | steps = 20484 | total_regret = 340.0000 | total_return = 1936.0000
I0611 12:36:32.608329 139897657034560 terminal_logging.py:55] episode = 2276 | episode_len = 9 | episode_return = 1.0000 | steps = 20484 | total_regret = 340.0000 | total_return = 1936.0000
I0611 12:36:32.644296 139897657034560 terminal_logging.py:55] episode = 2277 | episode_len = 9 | episode_return = 1.0000 | steps = 20493 | total_regret = 340.0000 | total_return = 1937.0000
I0611 12:36:32.644296 139897657034560 terminal_logging.py:55] episode = 2277 | episode_len = 9 | episode_return = 1.0000 | steps = 20493 | total_regret = 340.0000 | total_return = 1937.0000
I0611 12:36:32.707899 139897657034560 terminal_logging.py:55] episode = 2278 | episode_len = 9 | episode_return = 1.0000 | steps = 20502 | total_regret = 340.0000 | total_return = 1938.0000
I0611 12:36:32.707899 139897657034560 terminal_logging.py:55] episode = 2278 | episode_len = 9 | episode_return = 1.0000 | steps = 20502 | total_regret = 340.0000 | total_return = 1938.0000
I0611 12:36:32.744958 139897657034560 terminal_logging.py:55] episode = 2279 | episode_len = 9 | episode_return = 1.0000 | steps = 20511 | total_regret = 340.0000 | total_return = 1939.0000
I0611 12:36:32.777824 139897657034560 terminal_logging.py:55] episode = 2280 | episode_len = 9 | episode_return = 1.0000 | steps = 20520 | total_regret = 340.0000 | total_return = 1940.0000
I0611 12:36:32.777824 139897657034560 terminal_logging.py:55] episode = 2280 | episode_len = 9 | episode_return = 1.0000 | steps = 20520 | total_regret = 340.0000 | total_return = 1940.0000
I0611 12:36:32.811336 139897657034560 terminal_logging.py:55] episode = 2281 | episode_len = 9 | episode_return = 1.0000 | steps = 20529 | total_regret = 340.0000 | total_return = 1941.0000
